fixed acidity,volatile acidity,citric acid,residual sugar,free sulfur dioxide,sulphates,total sulfur dioxide,density（负相关）,pH（正相关）,chlorides（负相关）,alcohol（正相关）,quality
7.4,0.27,0.26,11.8,55,0.6,173,0.99699,3.11,0.053,9.8,5
7.4,0.27,0.26,11.8,55,0.6,173,0.99699,3.11,0.053,9.8,5
6.6,0.24,0.22,12.3,35,0.67,146,0.99676,3.1,0.051,9.4,5
7.4,0.27,0.26,11.8,55,0.6,173,0.99699,3.11,0.053,9.8,5
7.1,0.38,0.29,13.6,30,0.96,137,0.99461,3.02,0.041,12.1,6
6.8,0.43,0.26,5.2,40,0.41,176,0.99116,3.17,0.043,12.3,6
5.2,0.22,0.46,6.2,41,0.42,187,0.99362,3.19,0.066,9.733333333,5
5.9,0.29,0.16,7.9,48,0.36,197,0.99512,3.21,0.044,9.4,5
5.9,0.29,0.16,7.9,48,0.36,197,0.99512,3.21,0.044,9.4,5
6.3,0.29,0.29,3.3,32,0.36,140,0.9895,3.17,0.037,12.8,7
6.3,0.19,0.32,2.8,18,0.47,80,0.99043,2.92,0.046,11.05,6
5.7,0.29,0.16,7.9,48,0.36,197,0.99512,3.21,0.044,9.4,5
6.3,0.29,0.29,3.3,32,0.36,140,0.9895,3.17,0.037,12.8,7
5.7,0.24,0.47,6.3,35,0.46,182,0.99391,3.11,0.069,9.733333333,5
5.8,0.3,0.38,4.9,22,0.58,86,0.98963,3.23,0.039,13.1,7
7.1,0.27,0.27,10.4,26,0.52,114,0.99335,3.04,0.041,11.5,7
5.8,0.3,0.38,4.9,22,0.58,86,0.98963,3.23,0.039,13.1,7
7.1,0.27,0.27,10.4,26,0.52,114,0.99335,3.04,0.041,11.5,7
6.3,0.305,0.22,16,26,0.5,141,0.99824,3.08,0.061,9.1,5
5.7,0.24,0.47,6.3,35,0.46,182,0.99391,3.11,0.069,9.75,5
6.2,0.22,0.28,2.2,24,0.48,125,0.9917,3.19,0.04,10.5,6
6.6,0.22,0.23,17.3,37,0.46,118,0.99906,3.08,0.047,8.8,6
6.6,0.22,0.23,17.3,37,0.46,118,0.99906,3.08,0.047,8.8,6
6.6,0.22,0.23,17.3,37,0.46,118,0.99906,3.08,0.047,8.8,6
6.6,0.22,0.23,17.3,37,0.46,118,0.99906,3.08,0.047,8.8,6
6.2,0.22,0.28,2.2,24,0.48,125,0.9917,3.19,0.04,10.5,6
6.2,0.22,0.28,2.2,24,0.48,125,0.9917,3.19,0.04,10.5,6
6.6,0.22,0.23,17.3,37,0.46,118,0.99906,3.08,0.047,8.8,6
6.1,0.22,0.5,6.6,30,0.49,122,0.99415,3.22,0.045,9.9,6
6.2,0.21,0.52,6.5,28,0.49,123,0.99418,3.22,0.047,9.9,6
6.3,0.32,0.26,12.3,24,0.58,205,0.99611,3.11,0.044,9.9,5
6.9,0.44,0.27,5,33,0.42,166,0.99124,3.2,0.038,12.2,6
6.1,0.31,0.34,2.8,59.5,0.47,162,0.99179,3.27,0.042,10.8,6
8.1,0.36,0.59,13.6,60,0.39,134,0.99886,2.96,0.051,8.7,5
6.6,0.38,0.28,2.8,17,0.47,67,0.98924,3.21,0.043,13.2,6
6.7,0.24,0.26,5.4,15,0.38,94,0.99045,3.15,0.03,12.7,6
6.9,0.56,0.26,10.9,55,0.44,193,0.9969,3.21,0.06,9.4,5
7.2,0.24,0.24,1.7,18,0.53,161,0.99196,3.25,0.045,11.2,6
6.5,0.29,0.3,9.15,25,0.56,166,0.99339,3.24,0.051,11.33333333,6
6.7,0.28,0.28,4.5,14,0.58,92,0.99224,3.36,0.051,11.9,6
6.5,0.29,0.3,9.15,25,0.56,166,0.99339,3.24,0.051,11.35,6
6.1,0.21,0.19,1.4,51,0.39,131,0.99184,3.22,0.046,10.5,5
7.2,0.47,0.16,5.9,14,0.49,125,0.99428,3.09,0.048,9.8,5
6.7,0.34,0.31,16.4,20,0.54,146,0.99834,3.06,0.051,9.1,5
6.6,0.27,0.25,1.2,36,0.37,111,0.98918,3.16,0.033,12.4,6
6.7,0.34,0.31,16.4,20,0.54,146,0.99834,3.06,0.051,9.1,5
7.2,0.47,0.16,5.9,14,0.49,125,0.99428,3.09,0.048,9.8,5
5,0.35,0.25,7.8,24,0.4,116,0.99241,3.39,0.031,11.3,6
5,0.35,0.25,7.8,24,0.4,116,0.99241,3.39,0.031,11.3,6
4.4,0.46,0.1,2.8,31,0.34,111,0.98816,3.48,0.024,13.1,6
6.6,0.38,0.29,2.9,15,0.37,101,0.98916,3.04,0.035,12.5,6
7.3,0.3,0.25,2.5,32,0.54,122,0.99329,3.18,0.045,10.3,5
6.4,0.28,0.22,12.8,51,0.43,150,0.99535,3.23,0.039,10.7,6
6.9,0.29,0.25,12.2,29,0.65,136,0.99552,3.05,0.04,10.4,6
6.3,0.3,0.19,7.7,47,0.48,184,0.99514,3.22,0.049,9.5,5
6.3,0.39,0.22,2.8,53,0.45,173,0.99304,3.24,0.048,9.8,5
6.6,0.38,0.29,2.9,15,0.37,101,0.98916,3.04,0.035,12.5,6
6.6,0.18,0.26,17.3,17,0.43,149,0.9984,3,0.051,9.4,6
6,0.28,0.29,19.3,36,0.5,174,0.99911,3.14,0.051,9,5
6,0.28,0.29,19.3,36,0.5,174,0.99911,3.14,0.051,9,5
6,0.28,0.29,19.3,36,0.5,174,0.99911,3.14,0.051,9,5
6.6,0.35,0.26,2.7,19,0.48,129,0.98952,3.24,0.045,13,7
5.9,0.22,0.18,6.4,28,0.5,120,0.99403,3.27,0.041,9.9,5
6.6,0.18,0.26,17.3,17,0.43,149,0.9984,3,0.051,9.4,6
7.7,0.28,0.24,2.4,29,0.56,157,0.99312,3.27,0.044,10.6,6
7.1,0.42,0.2,2.8,28,0.47,109,0.98968,3.23,0.038,13.4,6
6.7,0.32,0.32,1.7,31,0.35,114,0.98946,3.12,0.031,12.5,6
6.6,0.26,0.56,15.4,32,0.49,141,0.9981,3.11,0.053,9.3,5
6.6,0.26,0.56,15.4,32,0.49,141,0.9981,3.11,0.053,9.3,5
6.2,0.32,0.24,4.1,34,0.52,149,0.99306,3.36,0.051,11,5
6.3,0.25,0.27,6.6,40,0.48,158,0.99378,3.2,0.054,10.3,5
6.2,0.21,0.24,1.2,31,0.57,95,0.99036,3.24,0.051,11.3,6
6.4,0.23,0.27,2.1,35,0.63,100,0.99094,3.03,0.042,10.9,6
4.7,0.145,0.29,1,35,0.49,90,0.9908,3.76,0.042,11.3,6
6.2,0.2,0.28,1.1,24,0.47,78,0.9899,3.36,0.039,12.1,6
7,0.28,0.28,1.4,12,0.65,83,0.99173,3.18,0.039,11.1,5
7.1,0.36,0.2,1.6,24,0.63,140,0.99356,3.11,0.271,9.8,5
5.7,0.25,0.22,9.8,50,0.45,125,0.99571,3.2,0.049,10.1,6
5.7,0.22,0.33,1.9,37,0.58,110,0.98945,3.26,0.036,12.4,6
6,0.2,0.38,1.3,37,0.52,104,0.98865,3.11,0.034,12.7,6
6.4,0.32,0.26,7.9,53,0.5,180,0.99514,3.14,0.05,9.6,5
6.4,0.32,0.26,7.9,53,0.5,180,0.99514,3.14,0.05,9.6,5
6,0.555,0.26,4.5,17,0.46,126,0.9943,3.24,0.053,9.1,5
5.9,0.22,0.45,22.6,55,0.35,122,0.99636,3.1,0.12,12.8,5
6.4,0.32,0.26,7.9,53,0.5,180,0.99514,3.14,0.05,9.6,5
6.2,0.3,0.33,3.5,37,0.37,155,0.98987,3.18,0.037,12.4,6
5.8,0.28,0.18,1.2,7,0.58,108,0.99288,3.23,0.058,9.55,4
5.8,0.555,0.26,4.5,17,0.46,126,0.9943,3.24,0.053,9.1,5
6.7,0.31,0.33,2,12,0.65,74,0.99064,3.29,0.033,12.5,6
6.4,0.15,0.25,7.8,13,0.4,68,0.99394,3.16,0.05,9.9,6
6.4,0.13,0.28,0.9,32,0.52,87,0.99175,3.47,0.045,11.2,6
6.7,0.48,0.49,2.9,28,0.4,122,0.98926,3.13,0.03,13,6
6.7,0.48,0.49,2.9,28,0.4,122,0.98926,3.13,0.03,13,6
5.8,0.3,0.33,3.5,25,0.44,116,0.99057,3.2,0.033,11.7,6
6.1,0.28,0.23,4.2,13,0.7,95,0.98898,2.97,0.038,13.1,6
6,0.19,0.37,9.7,17,0.66,50,0.9932,3.08,0.032,12,6
6.8,0.31,0.25,10.5,30,0.55,165,0.9972,3.36,0.043,10.55,6
7.5,0.24,0.29,1.1,34,0.39,84,0.9902,3.04,0.046,11.45,6
6.8,0.23,0.39,16.1,71,0.64,194,0.9988,3.18,0.053,10.2,6
7.5,0.24,0.29,1.1,34,0.39,84,0.9902,3.04,0.046,11.45,6
6.3,0.29,0.3,8.1,60,0.4,150,0.9958,3.1,0.212,9.3,5
6.8,0.2,0.25,6.2,22,0.54,106,0.9935,3.09,0.052,10.8,5
5.2,0.38,0.26,7.7,20,0.45,103,0.9925,3.27,0.053,12.2,6
7.8,0.27,0.33,2.4,36,0.55,175,0.992,3.2,0.053,11,6
6.6,0.54,0.21,16.3,41,0.54,182,0.9986,3.35,0.055,10.4,6
7.1,0.25,0.31,2.3,32,0.51,156,0.9914,3.14,0.05,11.4,6
5.8,0.61,0.01,8.4,31,0.72,104,0.9909,3.26,0.041,14.05,7
6.5,0.32,0.23,8.5,20,0.42,138,0.9943,3.03,0.051,10.7,5
6.4,0.28,0.23,6,50,0.52,162,0.994,3.15,0.051,10.2,5
6.6,0.19,0.28,1.1,38,0.69,100,0.9904,3.22,0.044,11.2,6
5.1,0.305,0.13,1.75,17,0.51,73,0.99,3.4,0.036,12.33333333,5
5.8,0.26,0.3,2.6,75,0.38,129,0.9902,3.2,0.034,11.5,4
6.7,0.23,0.17,1.3,14,0.55,100,0.9925,3.07,0.061,9.5,5
6.8,0.33,0.3,2.1,35,0.56,147,0.9886,3.24,0.047,13.4,6
6.1,0.27,0.32,1.1,24,0.4,110,0.9898,3.36,0.034,12.5,6
6.1,0.27,0.32,1.1,24,0.4,110,0.9898,3.36,0.034,12.5,6
6.8,0.4,0.29,2.8,27,0.42,97,0.9904,3.12,0.044,11.2,6
6.1,0.4,0.18,9,28.5,0.5,259,0.9964,3.19,0.051,8.8,5
7.1,0.28,0.26,2.8,50,0.59,118,0.9908,3.06,0.039,11.2,6
6.2,0.32,0.32,2.2,15,0.48,70,0.9899,3.16,0.036,12.7,6
6.8,0.17,0.17,5.1,26,0.38,82,0.993,3,0.049,9.8,6
9,0.2,0.33,3.5,10,0.36,40,0.9944,3.14,0.049,9.8,6
5.8,0.13,0.22,12.7,24,0.42,183,0.9956,3.32,0.058,11.7,6
5.8,0.31,0.31,7.5,55,0.46,230,0.9949,3.19,0.052,9.8,5
6.3,0.36,0.2,2,48,0.51,191,0.9929,3.17,0.048,9.6,5
9,0.2,0.33,3.5,10,0.36,40,0.9944,3.14,0.049,9.8,6
6.7,0.18,0.25,14.3,79,0.37,149,0.9975,3.12,0.048,9.7,5
6.6,0.16,0.25,9.8,59.5,0.38,137,0.995,3.16,0.049,10,6
5.8,0.13,0.22,12.7,24,0.42,183,0.9956,3.32,0.058,11.7,6
5.8,0.27,0.22,12.7,42,0.38,206,0.9946,3.32,0.058,12.3,6
6.8,0.17,0.17,5.1,26,0.38,82,0.993,3,0.049,9.8,6
6.4,0.37,0.19,3.5,18,0.38,101,0.9934,3.03,0.068,9,6
7.3,0.26,0.53,12.7,60.5,0.45,164.5,0.9984,3.06,0.047,9.1,6
7.3,0.28,0.54,12.9,62,0.45,162.5,0.9984,3.06,0.049,9.1,6
7.3,0.28,0.54,12.9,62,0.45,162.5,0.9984,3.06,0.049,9.1,6
5.8,0.12,0.21,1.3,35,0.33,121,0.9908,3.32,0.056,11.4,6
6.1,0.25,0.18,10.5,41,0.35,124,0.9963,3.14,0.049,10.5,5
6.4,0.24,0.27,1.5,35,0.3,105,0.98914,3.13,0.04,12.4,6
7.3,0.26,0.53,12.7,60.5,0.45,156,0.9984,3.06,0.047,9.1,6
7.3,0.28,0.54,12.9,62,0.45,152,0.9984,3.06,0.049,9.1,6
8.3,0.18,0.37,1.2,6,0.52,94,0.9937,3.18,0.049,10.1,5
7.1,0.09,0.3,6.2,24,0.39,134,0.993,2.99,0.032,10.9,6
8.3,0.14,0.36,8.8,13,0.35,60,0.9956,3.13,0.026,11.05,5
5.8,0.28,0.3,3.9,36,0.58,105,0.98963,3.26,0.026,12.75,6
6,0.23,0.34,1.3,23,0.37,111,0.98961,3.36,0.025,12.7,6
6.9,0.28,0.37,9.1,16,0.54,76,0.9948,3.05,0.037,11.1,5
6.9,0.28,0.37,9.1,16,0.54,76,0.9948,3.05,0.037,11.1,5
5.8,0.28,0.3,3.9,36,0.58,105,0.98963,3.26,0.026,12.75,6
6.3,0.25,0.53,1.8,41,0.31,101,0.989315,3.19,0.021,13,6
6.5,0.2,0.31,2.1,32,0.61,95,0.989435,2.96,0.033,12,6
5.9,0.29,0.32,1.4,17,0.35,47,0.9899,3.35,0.022,11.5,6
6.4,0.46,0.22,14.7,51,0.6,183,0.998275,3.39,0.047,10.5,5
6.9,0.28,0.37,9.1,16,0.54,76,0.9948,3.05,0.037,11.1,5
6.8,0.23,0.33,1.9,20,0.46,101,0.9914,3.1,0.047,11.1,6
7,0.23,0.32,1.8,25,0.47,113,0.9915,3.11,0.048,11.1,6
6.4,0.55,0.26,9.6,20,0.73,104,0.9924,3.22,0.027,13.1,6
5.7,0.28,0.3,3.9,36,0.58,105,0.98963,3.26,0.026,12.75,6
6,0.23,0.34,1.3,23,0.37,111,0.98961,3.36,0.025,12.7,6
6.8,0.45,0.3,11.8,23,0.44,97,0.997,3.09,0.094,9.6,5
6.1,0.2,0.4,1.9,32,0.72,138,0.9914,3.26,0.028,11.7,5
6.1,0.37,0.46,12,61,0.59,210,0.997,3.17,0.042,9.7,6
5.9,0.21,0.23,7.9,22,0.59,130,0.9944,3.38,0.033,10.9,6
6.9,0.22,0.32,9.3,22,0.54,110,0.9958,3.34,0.04,10.7,7
5.4,0.27,0.22,4.6,29,0.54,107,0.98889,3.33,0.022,13.8,6
6,0.26,0.26,2.2,10,0.48,72,0.989465,3.11,0.035,12.15,6
5.6,0.18,0.3,10.2,28,0.42,131,0.9954,3.49,0.028,10.8,7
5.6,0.26,0.27,10.6,27,0.34,119,0.9947,3.4,0.03,10.7,7
7,0.23,0.35,1.4,31,0.48,113,0.9912,3.16,0.036,10.8,7
5.8,0.28,0.66,9.1,26,0.55,159,0.9965,3.66,0.039,10.8,5
8.6,0.36,0.26,11.1,43.5,0.49,171,0.9948,3.03,0.03,12,5
5.8,0.28,0.66,9.1,26,0.55,159,0.9965,3.66,0.039,10.8,5
6.4,0.3,0.27,4.4,17,0.44,135,0.9925,3.23,0.055,12.2,6
6.2,0.2,0.32,2.8,17,0.55,126,0.9936,3.18,0.05,9.4,6
5.8,0.29,0.15,1.1,12,0.4,83,0.9898,3.3,0.029,11.4,6
5.7,0.22,0.28,1.3,26,0.38,101,0.98948,3.35,0.027,12.5,7
5.6,0.22,0.32,1.2,29,0.46,97,0.98823,3.2,0.024,13.05,7
6.8,0.32,0.23,3.3,31,0.4,99,0.9896,3.1,0.026,12.4,6
6.2,0.2,0.26,9.7,39,0.56,102,0.9908,3.08,0.03,12.9,7
6.1,0.35,0.24,2.3,25,0.59,133,0.9906,3.34,0.034,12,7
5.9,0.3,0.29,1.1,23,0.38,56,0.9904,3.19,0.036,11.3,5
6.3,0.15,0.34,11.4,25,0.49,96,0.99754,3.21,0.05,10,6
4.8,0.13,0.32,1.2,40,0.64,98,0.9898,3.42,0.042,11.8,7
6,0.2,0.26,14.7,53,0.69,125,0.998365,2.99,0.045,9.4,6
5.7,0.2,0.24,13.8,44,0.66,112,0.99837,2.97,0.047,8.8,6
6,0.27,0.26,1.3,32,0.43,138,0.99125,3.46,0.038,11.1,6
6.3,0.37,0.51,6.3,35,1.01,146,0.9943,3.1,0.048,10.5,6
6.4,0.23,0.37,7.9,60,0.49,150,0.99488,2.86,0.05,9.3,6
5.9,0.34,0.25,2,12,0.54,110,0.99034,3.02,0.042,11.4,6
5,0.33,0.23,11.8,23,0.64,158,0.99322,3.41,0.03,11.8,6
5.4,0.29,0.38,1.2,31,0.36,132,0.98895,3.28,0.029,12.4,6
8,0.33,0.35,10,22,0.36,108,0.99457,3.12,0.035,11.6,6
6.4,0.3,0.33,5.2,30,0.58,137,0.99304,3.26,0.05,11.1,5
5.4,0.29,0.38,1.2,31,0.36,132,0.98895,3.28,0.029,12.4,6
6.4,0.33,0.3,7.2,42,0.49,168,0.99331,3.22,0.041,11.1,6
7,0.33,0.78,9.9,21,0.55,251,0.99435,3.01,0.042,11,6
6.7,0.45,0.3,5.3,27,0.46,165,0.99122,3.12,0.036,12.2,6
6.5,0.36,0.31,13.55,20,0.56,113,0.99544,3.2,0.053,11,6
5.8,0.42,0.3,2.2,26,0.47,129,0.989,3.32,0.035,12.9,6
7.1,0.39,0.3,9.9,29,0.42,124,0.99414,3.07,0.037,10.9,6
6.7,0.53,0.29,4.3,20,0.59,114,0.99014,3.22,0.069,13.4,6
6.7,0.66,0,13,32,0.5,75,0.99551,3.15,0.033,10.7,6
6.5,0.36,0.31,13.55,20,0.56,113,0.99544,3.2,0.053,11,6
6.5,0.16,0.33,1,23,0.39,75,0.9908,3.3,0.027,11.4,7
8.3,0.22,0.34,1.1,20,0.47,116,0.9927,3,0.043,10.2,6
6.9,0.23,0.35,6.9,45,0.54,116,0.99244,2.8,0.03,11,6
6.4,0.17,0.34,13.4,45,0.43,139,0.99752,3.06,0.044,9.1,6
5,0.33,0.18,4.6,40,0.4,124,0.99114,3.18,0.032,11,6
6.8,0.38,0.29,9.9,40,0.37,146,0.99326,3.11,0.037,11.5,6
6.5,0.29,0.32,3,38,0.59,93,0.9906,3.16,0.036,12,6
6.9,0.29,0.32,5.8,16,0.58,112,0.993,3.04,0.04,11.2,5
6.6,0.28,0.3,12.9,31,0.39,177,0.99479,3.12,0.033,11.2,6
6.2,0.36,0.27,3.2,13,0.69,73,0.98942,2.9,0.032,12.6,7
6,0.615,0.04,0.8,8,0.4,50,0.99036,3.14,0.032,11,4
5.9,0.44,0.36,2.5,12,0.48,73,0.99201,3.22,0.03,10.8,6
5.9,0.42,0.36,2.4,19,0.48,77,0.99184,3.25,0.034,10.9,5
5.8,0.34,0.21,7.2,48,0.49,146,0.99441,3.16,0.041,9.8,5
5.8,0.27,0.2,7.3,42,0.48,145,0.99442,3.15,0.04,9.8,5
7.1,0.33,0.18,6.3,27,0.49,166,0.99474,2.9,0.094,9.5,5
6.1,0.44,0.28,4.25,43,0.47,132,0.9916,3.26,0.032,11.26666667,7
7.3,0.28,0.37,1.2,26,0.62,99,0.99198,3.01,0.039,10.8,5
5.2,0.5,0.18,2,23,0.77,129,0.98949,3.36,0.036,13.4,7
6.1,0.44,0.28,4.25,43,0.47,132,0.9916,3.26,0.032,11.3,7
6.4,0.62,0.12,4.7,33,0.48,196,0.99556,3.22,0.06,8.9,5
6.4,0.38,0.19,4.5,36,0.42,119,0.99151,3.07,0.038,11.2,6
7.5,0.305,0.38,1.4,30,0.52,95,0.99158,3.22,0.047,11.5,7
6.5,0.5,0.22,4.1,35,0.55,131,0.9902,3.26,0.036,13,7
6.6,0.4,0.3,5.3,20,0.73,125,0.99204,3.36,0.038,12.6,6
6.4,0.4,0.25,4.2,15,0.52,91,0.98988,3.26,0.032,13.1,6
8.3,0.49,0.23,6.65,6,0.48,158,0.99344,3.05,0.034,11.2,5
6.3,0.3,0.91,8.2,50,0.49,199,0.99394,3.39,0.034,11.7,6
6.1,0.19,0.37,2.6,24,0.5,99,0.99153,3.18,0.041,10.9,6
6.1,0.19,0.37,2.6,24,0.5,99,0.99153,3.18,0.041,10.9,6
5.6,0.24,0.34,2,14,0.45,73,0.98981,3.04,0.041,11.6,7
5.7,0.25,0.32,12.2,43,0.53,127,0.99524,3.23,0.041,10.4,7
6.6,0.21,0.39,2.3,31,0.58,102,0.99221,3.22,0.041,10.9,7
6.3,0.3,0.91,8.2,50,0.49,199,0.99394,3.39,0.034,11.7,6
6.2,0.28,0.41,5,50,0.64,188,0.99318,3.23,0.043,10.8,6
5.8,0.29,0.38,10.7,49,0.59,136,0.99366,3.11,0.038,11.2,6
5.8,0.345,0.15,10.8,26,0.49,120,0.99494,3.25,0.033,10,6
6.5,0.51,0.25,1.7,39,0.57,177,0.99212,3.28,0.048,10.56666667,5
6,0.24,0.41,1.3,42,0.64,118,0.99018,3.04,0.036,11.73333333,6
6.5,0.51,0.25,1.7,39,0.57,177,0.99212,3.28,0.048,10.6,5
6.9,0.54,0.26,12.7,59,0.54,195,0.99596,3.26,0.049,10.5,6
6,0.24,0.41,1.3,42,0.64,118,0.99018,3.04,0.036,11.75,6
6.6,0.26,0.36,1.2,43,0.63,126,0.99094,3.01,0.035,11.4,6
5.7,0.24,0.3,1.3,25,0.43,98,0.98968,3.37,0.03,12.4,7
6.5,0.21,0.35,5.7,47,0.5,197,0.99392,3.24,0.043,10.1,6
6.8,0.29,0.22,3.4,40,0.47,122,0.99024,3.09,0.035,12.3,6
5,0.24,0.34,1.1,49,0.32,158,0.98774,3.32,0.034,13.1,7
5.9,0.18,0.28,1,24,0.55,88,0.99094,3.29,0.037,10.65,7
5.8,0.26,0.29,1,35,0.48,101,0.99044,3.36,0.042,11.4,7
6.7,0.61,0.21,1.65,40,0.57,240,0.9938,3.11,0.117,9.3,5
5.7,0.695,0.06,6.8,9,0.44,84,0.99432,3.44,0.042,10.2,5
5.6,0.695,0.06,6.8,9,0.44,84,0.99432,3.44,0.042,10.2,5
5.7,0.39,0.25,4.9,49,0.58,113,0.98966,3.26,0.033,13.1,7
6.1,0.38,0.47,1.4,59,0.5,210,0.99309,3.24,0.051,9.6,5
6.3,0.36,0.28,2.5,18,0.47,73,0.98868,3.1,0.035,12.8,7
6,0.29,0.41,10.8,55,0.59,149,0.9937,3.09,0.048,10.96666667,7
6,0.29,0.41,10.8,55,0.59,149,0.9937,3.09,0.048,10.96666667,7
6,0.29,0.41,10.8,55,0.59,149,0.9937,3.09,0.048,10.96666667,7
6,0.29,0.41,10.8,55,0.59,149,0.9937,3.09,0.048,11,7
7.1,0.43,0.25,2.8,43,0.47,132,0.98975,3.21,0.036,13.4,6
6.6,0.25,0.25,1.3,28,0.48,85,0.98984,2.87,0.04,11.2,6
6.6,0.33,0.41,2,14,0.63,79,0.99063,3.27,0.027,12.4,6
8,0.23,0.41,1.1,35,0.47,150,0.99168,3.09,0.048,11.2,5
7.3,0.17,0.36,8.2,44,0.41,111,0.99272,3.14,0.028,12.4,6
6,0.17,0.33,6,30,0.58,111,0.99362,3.32,0.036,10.13333333,7
6.1,0.16,0.34,6.1,31,0.58,114,0.99365,3.32,0.034,10.13333333,7
7.3,0.17,0.36,8.2,44,0.41,111,0.99272,3.14,0.028,12.4,6
6.4,0.31,0.53,8.8,36,0.44,221,0.99642,3.17,0.057,9.1,5
6.1,0.16,0.34,6.1,31,0.58,114,0.99365,3.32,0.034,10.15,7
6,0.17,0.33,6,30,0.58,111,0.99362,3.32,0.036,10.15,7
5.9,0.44,0.33,1.2,12,0.44,117,0.99134,3.46,0.049,11.5,5
6.6,0.285,0.49,11.4,57,0.54,137,0.99732,3.08,0.035,8.9,6
4.9,0.335,0.14,1.3,69,0.46,168,0.99212,3.47,0.036,10.46666667,5
4.9,0.335,0.14,1.3,69,0.46,168,0.99212,3.47,0.036,10.46666667,5
6,0.28,0.52,6.2,37,0.51,104,0.99161,3.28,0.028,11.8,7
5.8,0.35,0.29,3.2,41,0.58,151,0.9912,3.35,0.034,11.63333333,7
5.7,0.21,0.37,4.5,58,0.62,140,0.99332,3.29,0.04,10.6,6
6.5,0.25,0.32,9.9,41,0.52,128,0.99636,3.18,0.045,9.6,6
6,0.28,0.52,6.2,37,0.51,104,0.99161,3.28,0.028,11.8,7
6.6,0.285,0.49,11.4,57,0.54,137,0.99732,3.08,0.035,8.9,6
4.7,0.335,0.14,1.3,69,0.46,168,0.99212,3.47,0.036,10.5,5
6.8,0.63,0.04,1.3,25,0.39,133,0.99271,3.17,0.058,10.2,4
5.6,0.27,0.37,0.9,11,0.33,49,0.98845,3.29,0.025,13.1,6
6.8,0.32,0.33,0.7,15,0.31,66,0.9899,3.11,0.027,11.8,6
6.5,0.33,0.32,1,39,0.37,120,0.99004,3.06,0.041,12.2,6
6,0.24,0.34,1,52,0.44,184,0.99097,3.44,0.036,11.45,6
7.2,0.26,0.32,10.4,23,0.49,114,0.9966,3.23,0.062,10.5,5
6.8,0.63,0.04,1.3,25,0.39,133,0.99271,3.17,0.058,10.2,4
6.7,0.16,0.32,12.5,18,0.36,156,0.99666,2.88,0.035,9,6
6.7,0.16,0.32,12.5,18,0.36,156,0.99666,2.88,0.035,9,6
6.7,0.16,0.32,12.5,18,0.36,156,0.99666,2.88,0.035,9,6
6.7,0.16,0.32,12.5,18,0.36,156,0.99666,2.88,0.035,9,6
6.9,0.19,0.31,19.25,38,0.52,167,0.99954,2.93,0.043,9.1,7
6,0.36,0.32,1.1,26,0.54,173,0.99414,3.38,0.053,8.8,5
6.7,0.16,0.32,12.5,18,0.36,156,0.99666,2.88,0.035,9,6
6.9,0.19,0.31,19.25,38,0.52,167,0.99954,2.93,0.043,9.1,7
6.7,0.35,0.32,9,29,0.65,113,0.99188,3.13,0.032,12.9,7
6.1,0.15,0.4,1.2,19,0.96,84,0.98926,3.19,0.03,13,6
6.7,0.35,0.32,9,29,0.65,113,0.99188,3.13,0.032,12.9,7
7,0.27,0.74,1.3,34,0.46,121,0.99334,3.04,0.173,9.2,6
6.8,0.3,0.33,12.8,60,0.56,168,0.99659,3.1,0.041,9.8,5
6.8,0.3,0.33,12.8,60,0.56,168,0.99659,3.1,0.041,9.8,5
6.4,0.69,0.09,7.6,34,0.38,144,0.9948,3.26,0.044,10.1,6
6.4,0.69,0.09,7.6,34,0.38,144,0.9948,3.26,0.044,10.1,6
5.9,0.12,0.28,1.4,36,0.42,83,0.99074,3.33,0.037,10.9,7
6.3,0.36,0.5,8.3,51,0.51,202,0.9955,3.2,0.053,9.6,6
5.7,0.27,0.16,9,32,0.37,111,0.99474,3.36,0.053,10.4,6
6.1,0.22,0.4,1.85,25,0.3,111,0.98966,3.03,0.031,11.8,7
5.6,0.205,0.16,12.55,31,0.38,115,0.99564,3.4,0.051,10.8,6
7.2,0.33,0.28,1.4,26,0.57,109,0.99246,3.28,0.034,10.6,6
5.9,0.21,0.31,1.8,45,0.5,142,0.98984,3.35,0.033,12.7,6
5.4,0.33,0.31,4,27,0.43,108,0.99031,3.3,0.03,12.2,7
5.4,0.205,0.16,12.55,31,0.38,115,0.99564,3.4,0.051,10.8,6
5.7,0.27,0.16,9,32,0.37,111,0.99474,3.36,0.053,10.4,6
6.4,0.28,0.28,3,19,0.47,98,0.99216,3.25,0.04,11.1,6
6.1,0.22,0.4,1.85,25,0.3,111,0.98966,3.03,0.031,11.8,7
6.7,0.15,0.32,7.9,17,0.31,81,0.99512,3.29,0.034,10,6
5.5,0.315,0.38,2.6,10,0.59,69,0.9909,3.12,0.033,10.8,6
4.8,0.225,0.38,1.2,47,0.4,130,0.99132,3.31,0.074,10.3,6
5.2,0.24,0.15,7.1,32,0.48,134,0.99378,3.24,0.043,9.9,6
6.7,0.15,0.32,7.9,17,0.31,81,0.99512,3.29,0.034,10,6
6.6,0.27,0.32,1.3,18,0.56,93,0.99044,3.11,0.044,12.25,5
6.1,0.32,0.33,10.7,27,0.52,98,0.99521,3.34,0.036,10.2,6
6,0.25,0.28,7.7,37,0.5,132,0.99489,3.06,0.053,9.4,6
6.4,0.42,0.46,8.4,58,0.46,180,0.99495,3.18,0.05,9.7,6
